timestamp,machine_id,temperature,vibration,pressure,rpm,failure_within_days,egt,cht,oil_pressure,oil_temp,flight_hours,altitude,throttle,manifold_pressure
2026-01-02 03:00:00,UAV-02,166.79,1.743,60.04,2429.3,20,682.9,166.8,60.04,88.9,410.39,8645.0,71.8,28.2
2026-01-02 04:00:00,UAV-02,170.01,1.814,61.54,2454.8,17,691.4,170.0,61.54,91.0,410.41,8439.0,73.9,28.5
2026-01-02 05:00:00,UAV-02,169.8,1.803,61.33,2451.7,17,690.7,169.8,61.33,90.9,410.42,8582.0,73.7,28.46
2026-01-02 06:00:00,UAV-02,166.06,1.844,59.35,2419.2,17,680.7,166.1,59.35,88.3,410.44,8577.0,71.1,28.07
2026-01-02 07:00:00,UAV-02,170.37,1.846,61.4,2453.8,21,692.1,170.4,61.4,91.2,410.45,8459.0,74.0,28.48
2026-01-02 08:00:00,UAV-02,169.53,1.794,60.88,2445.5,20,689.8,169.5,60.88,90.6,410.47,8411.0,73.3,28.38
2026-01-02 09:00:00,UAV-02,167.51,1.798,59.76,2427.3,17,684.3,167.5,59.76,89.3,410.48,8223.0,71.9,28.16
2026-01-02 10:00:00,UAV-02,169.4,1.791,60.6,2441.8,19,689.3,169.4,60.6,90.5,410.5,8633.0,73.2,28.33
2026-01-02 11:00:00,UAV-02,163.34,2.11,57.46,2389.9,21,673.1,163.3,57.46,86.5,410.51,8393.0,69.1,27.71
2026-01-02 12:00:00,UAV-02,167.35,1.86,59.36,2422.0,19,683.7,167.4,59.36,89.1,410.52,8510.0,71.7,28.09
2026-01-02 13:00:00,UAV-02,164.43,2.072,57.8,2396.4,21,675.8,164.4,57.8,87.2,410.54,8536.0,69.7,27.78
2026-01-02 14:00:00,UAV-02,168.13,1.843,59.54,2425.9,17,685.6,168.1,59.54,89.6,410.55,8491.0,72.1,28.13
2026-01-02 15:00:00,UAV-02,164.13,2.127,57.43,2391.2,18,674.9,164.1,57.43,87.0,410.57,8496.0,69.4,27.72
2026-01-02 16:00:00,UAV-02,175.23,5.206,62.88,2482.4,20,747.7,175.2,62.88,94.3,410.58,8659.0,76.7,28.81
2026-01-02 17:00:00,UAV-02,169.19,1.824,59.75,2430.7,18,688.2,169.2,59.75,90.3,410.6,8465.0,72.6,28.19
2026-01-02 18:00:00,UAV-02,168.19,1.907,59.15,2421.1,19,685.5,168.2,59.15,89.6,410.61,8490.0,71.9,28.07
2026-01-02 19:00:00,UAV-02,176.45,2.286,63.17,2488.6,21,707.5,176.4,63.17,95.1,410.63,8492.0,77.4,28.88
2026-01-02 20:00:00,UAV-02,171.31,1.946,60.49,2444.5,20,693.7,171.3,60.49,91.7,410.64,8585.0,73.9,28.35
2026-01-02 21:00:00,UAV-02,172.58,2.034,61.02,2453.7,20,697.0,172.6,61.02,92.5,410.66,8532.0,74.7,28.45
2026-01-02 22:00:00,UAV-02,174.59,2.171,61.92,2469.1,17,702.3,174.6,61.92,93.8,410.67,8419.0,76.0,28.64
2026-01-02 23:00:00,UAV-02,174.51,2.168,61.77,2467.1,16,702.0,174.5,61.77,93.8,410.69,8266.0,75.9,28.61
2026-01-03 00:00:00,UAV-02,168.56,1.986,58.69,2416.2,17,686.1,168.6,58.69,89.8,410.7,8580.0,71.9,28.0
2026-01-03 01:00:00,UAV-02,165.53,2.205,57.07,2389.6,20,677.9,165.5,57.07,87.8,410.71,8590.0,69.8,27.68
2026-01-03 02:00:00,UAV-02,168.36,2.033,58.38,2411.9,20,685.4,168.4,58.38,89.6,410.73,8565.0,71.6,27.94
2026-01-03 03:00:00,UAV-02,169.35,1.984,58.77,2418.9,19,688.0,169.4,58.77,90.3,410.74,8320.0,72.2,28.02
2026-01-03 04:00:00,UAV-02,171.69,1.994,59.83,2437.0,16,694.1,171.7,59.83,91.8,410.76,8537.0,73.7,28.24
2026-01-03 05:00:00,UAV-02,166.08,2.237,56.92,2389.0,20,679.1,166.1,56.92,88.1,410.77,8409.0,69.9,27.66
2026-01-03 06:00:00,UAV-02,167.13,2.184,57.34,2396.4,19,681.8,167.1,57.34,88.8,410.79,8552.0,70.6,27.75
2026-01-03 07:00:00,UAV-02,170.74,1.96,59.04,2425.1,18,691.4,170.7,59.04,91.2,410.8,8263.0,72.9,28.09
2026-01-03 08:00:00,UAV-02,170.67,1.982,58.9,2423.2,19,691.1,170.7,58.9,91.1,410.82,8543.0,72.8,28.07
2026-01-03 09:00:00,UAV-02,171.22,1.978,59.07,2426.5,16,692.5,171.2,59.07,91.5,410.83,8648.0,73.2,28.1
2026-01-03 10:00:00,UAV-02,172.39,2.058,59.55,2434.9,18,695.6,172.4,59.55,92.2,410.85,8549.0,73.9,28.2
2026-01-03 11:00:00,UAV-02,170.54,2.042,58.52,2418.2,17,690.6,170.5,58.52,91.0,410.86,8525.0,72.6,28.0
2026-01-03 12:00:00,UAV-02,176.33,2.327,61.31,2465.1,19,705.9,176.3,61.31,94.8,410.88,8513.0,76.4,28.56
2026-01-03 13:00:00,UAV-02,170.69,2.066,58.38,2416.8,16,690.8,170.7,58.38,91.1,410.89,8489.0,72.6,27.98
2026-01-03 14:00:00,UAV-02,171.92,2.038,58.89,2425.7,19,694.0,171.9,58.89,91.9,410.9,8423.0,73.4,28.08
2026-01-03 15:00:00,UAV-02,171.63,2.038,58.64,2422.0,18,693.2,171.6,58.64,91.7,410.92,8617.0,73.1,28.04
2026-01-03 16:00:00,UAV-02,168.83,2.242,57.14,2397.4,17,685.7,168.8,57.14,89.8,410.93,8444.0,71.2,27.74
2026-01-03 17:00:00,UAV-02,168.52,2.28,56.87,2393.4,19,684.7,168.5,56.87,89.6,410.95,8442.0,70.9,27.69
2026-01-03 18:00:00,UAV-02,169.14,2.256,57.07,2397.2,18,686.3,169.1,57.07,90.0,410.96,8385.0,71.3,27.73
2026-01-03 19:00:00,UAV-02,167.84,2.359,56.32,2385.1,16,682.8,167.8,56.32,89.1,410.98,8450.0,70.4,27.59
2026-01-03 20:00:00,UAV-02,171.73,2.117,58.16,2416.2,16,693.1,171.7,58.16,91.7,410.99,8287.0,72.9,27.96
2026-01-03 21:00:00,UAV-02,174.06,3.853,59.22,2434.3,18,751.2,174.1,59.22,93.2,411.01,8491.0,74.4,28.17
2026-01-03 22:00:00,UAV-02,168.99,4.704,56.58,2390.8,17,752.7,169.0,56.58,89.8,411.02,8404.0,71.0,27.65
2026-01-03 23:00:00,UAV-02,175.42,5.719,59.69,2443.0,15,742.5,175.4,59.69,94.1,411.04,8428.0,75.2,28.27
2026-01-04 00:00:00,UAV-02,171.21,2.22,57.48,2406.6,19,691.4,171.2,57.48,91.3,411.05,8490.0,72.4,27.84
2026-01-04 01:00:00,UAV-02,171.35,4.994,57.44,2406.5,15,726.8,171.4,57.44,91.4,411.06,8291.0,72.4,27.83
2026-01-04 02:00:00,UAV-02,176.88,2.403,60.1,2451.2,18,706.4,176.9,60.1,95.0,411.08,8538.0,76.0,28.37
2026-01-04 03:00:00,UAV-02,175.64,2.324,59.37,2439.6,19,703.0,175.6,59.37,94.2,411.09,8752.0,75.2,28.22
2026-01-04 04:00:00,UAV-02,173.9,2.211,58.4,2423.8,18,698.3,173.9,58.4,93.0,411.11,8518.0,74.0,28.03
2026-01-04 05:00:00,UAV-02,172.92,2.192,57.8,2414.2,18,695.6,172.9,57.8,92.4,411.12,8555.0,73.2,27.92
2026-01-04 06:00:00,UAV-02,172.05,3.901,57.26,2405.6,18,758.8,172.0,57.26,91.8,411.14,8537.0,72.6,27.81
2026-01-04 07:00:00,UAV-02,173.4,2.194,57.83,2415.6,17,696.8,173.4,57.83,92.7,411.15,8605.0,73.5,27.93
2026-01-04 08:00:00,UAV-02,172.85,5.704,57.45,2409.7,18,759.3,172.8,57.45,92.3,411.17,8580.0,73.0,27.86
2026-01-04 09:00:00,UAV-02,180.62,2.673,61.23,2473.1,15,715.9,180.6,61.23,97.4,411.18,8743.0,78.2,28.62
2026-01-04 10:00:00,UAV-02,176.01,2.368,58.82,2433.4,16,703.5,176.0,58.82,94.4,411.2,8515.0,75.0,28.14
2026-01-04 11:00:00,UAV-02,169.94,2.494,55.67,2381.4,15,687.2,169.9,55.67,90.3,411.21,8627.0,70.9,27.51
2026-01-04 12:00:00,UAV-02,178.23,2.522,59.71,2449.2,19,709.3,178.2,59.71,95.8,411.23,8522.0,76.4,28.32
2026-01-04 13:00:00,UAV-02,176.32,2.397,58.65,2432.0,16,704.1,176.3,58.65,94.5,411.24,8504.0,75.1,28.11
2026-01-04 14:00:00,UAV-02,172.65,2.364,56.71,2400.1,18,694.3,172.6,56.71,92.1,411.25,8244.0,72.6,27.73
2026-01-04 15:00:00,UAV-02,174.77,2.3,57.67,2416.4,17,699.8,174.8,57.67,93.5,411.27,8508.0,74.0,27.92
2026-01-04 16:00:00,UAV-02,173.06,2.371,56.7,2400.9,16,695.2,173.1,56.7,92.3,411.28,8415.0,72.8,27.73
2026-01-04 17:00:00,UAV-02,173.97,2.328,57.06,2407.1,14,697.6,174.0,57.06,92.9,411.3,8643.0,73.3,27.81
2026-01-04 18:00:00,UAV-02,178.22,2.538,59.07,2441.2,14,708.8,178.2,59.07,95.7,411.31,8423.0,76.1,28.21
2026-01-04 19:00:00,UAV-02,174.46,2.329,57.09,2408.6,15,698.7,174.5,57.09,93.2,411.33,8344.0,73.5,27.82
2026-01-04 20:00:00,UAV-02,177.65,2.506,58.58,2433.8,15,707.2,177.7,58.58,95.3,411.34,8643.0,75.6,28.12
2026-01-04 21:00:00,UAV-02,177.11,2.473,58.2,2428.0,16,705.6,177.1,58.2,95.0,411.36,8423.0,75.2,28.05
2026-01-04 22:00:00,UAV-02,174.98,2.346,57.03,2408.9,17,699.9,175.0,57.03,93.5,411.37,8436.0,73.7,27.82
2026-01-04 23:00:00,UAV-02,175.27,2.356,57.07,2410.0,16,700.6,175.3,57.07,93.7,411.39,8432.0,73.9,27.83
2026-01-05 00:00:00,UAV-02,178.63,2.583,58.64,2436.7,15,709.5,178.6,58.64,95.9,411.4,8526.0,76.1,28.15
2026-01-05 01:00:00,UAV-02,177.16,2.488,57.8,2423.1,18,705.5,177.2,57.8,95.0,411.41,8773.0,75.0,27.98
2026-01-05 02:00:00,UAV-02,177.93,2.542,58.08,2428.2,17,707.5,177.9,58.08,95.5,411.43,8462.0,75.5,28.04
2026-01-05 03:00:00,UAV-02,169.74,2.781,53.88,2358.7,17,685.6,169.7,53.88,90.0,411.44,8384.0,70.0,27.21
2026-01-05 04:00:00,UAV-02,178.08,2.558,57.95,2426.9,16,707.7,178.1,57.95,95.5,411.46,8588.0,75.5,28.02
2026-01-05 05:00:00,UAV-02,177.78,2.541,57.69,2423.0,15,706.9,177.8,57.69,95.3,411.47,8491.0,75.2,27.97
2026-01-05 06:00:00,UAV-02,169.15,2.872,53.27,2349.8,14,683.8,169.2,53.27,89.6,411.49,8576.0,69.4,27.09
2026-01-05 07:00:00,UAV-02,175.35,2.476,56.26,2400.1,18,700.2,175.3,56.26,93.7,411.5,8393.0,73.5,27.7
2026-01-05 08:00:00,UAV-02,173.41,2.622,55.19,2382.6,17,695.0,173.4,55.19,92.4,411.52,8390.0,72.2,27.48
2026-01-05 09:00:00,UAV-02,177.74,2.549,57.25,2417.4,18,706.5,177.7,57.25,95.2,411.53,8623.0,75.0,27.9
2026-01-05 10:00:00,UAV-02,179.5,2.67,58.02,2430.8,15,711.1,179.5,58.02,96.4,411.55,8502.0,76.1,28.06
2026-01-05 11:00:00,UAV-02,179.64,4.451,57.98,2430.6,14,751.9,179.6,57.98,96.5,411.56,8459.0,76.2,28.05
2026-01-05 12:00:00,UAV-02,173.87,2.66,54.99,2381.2,15,695.9,173.9,54.99,92.6,411.57,8623.0,72.3,27.46
2026-01-05 13:00:00,UAV-02,174.2,2.655,55.05,2382.6,16,696.8,174.2,55.05,92.8,411.59,8543.0,72.4,27.47
2026-01-05 14:00:00,UAV-02,175.52,2.584,55.61,2392.3,17,700.2,175.5,55.61,93.7,411.6,8743.0,73.3,27.59
2026-01-05 15:00:00,UAV-02,179.77,2.702,57.62,2426.4,17,711.5,179.8,57.62,96.5,411.62,8421.0,76.0,27.99
2026-01-05 16:00:00,UAV-02,178.31,2.607,56.79,2412.9,14,707.5,178.3,56.79,95.5,411.63,8507.0,75.0,27.83
2026-01-05 17:00:00,UAV-02,171.68,2.892,53.37,2356.4,17,689.7,171.7,53.37,91.1,411.65,8473.0,70.5,27.15
2026-01-05 18:00:00,UAV-02,178.33,4.541,56.59,2410.4,15,743.9,178.3,56.59,95.5,411.66,8413.0,74.9,27.8
2026-01-05 19:00:00,UAV-02,172.08,2.9,53.35,2357.0,17,690.7,172.1,53.35,91.3,411.68,8372.0,70.7,27.15
2026-01-05 20:00:00,UAV-02,174.53,2.753,54.47,2376.1,17,697.1,174.5,54.47,93.0,411.69,8691.0,72.3,27.38
2026-01-05 21:00:00,UAV-02,173.42,2.844,53.81,2365.6,17,694.1,173.4,53.81,92.2,411.71,8536.0,71.5,27.25
2026-01-05 22:00:00,UAV-02,177.46,2.592,55.73,2397.9,17,704.8,177.5,55.73,94.9,411.72,8568.0,74.1,27.64
2026-01-05 23:00:00,UAV-02,178.12,2.615,55.95,2402.1,17,706.5,178.1,55.95,95.3,411.74,8383.0,74.5,27.69
2026-01-06 00:00:00,UAV-02,177.12,2.649,55.35,2392.4,17,703.7,177.1,55.35,94.7,411.75,8600.0,73.8,27.57
2026-01-06 01:00:00,UAV-02,172.02,3.007,52.69,2348.6,14,690.1,172.0,52.69,91.2,411.76,8464.0,70.3,27.04
2026-01-06 02:00:00,UAV-02,177.02,2.69,55.08,2388.9,17,703.3,177.0,55.08,94.6,411.78,8405.0,73.6,27.52
2026-01-06 03:00:00,UAV-02,178.54,2.654,55.74,2400.3,16,707.3,178.5,55.74,95.6,411.79,8793.0,74.6,27.66
2026-01-06 04:00:00,UAV-02,174.96,2.862,53.84,2369.1,17,697.7,175.0,53.84,93.2,411.81,8395.0,72.1,27.28
2026-01-06 05:00:00,UAV-02,175.93,2.814,54.22,2375.9,17,700.2,175.9,54.22,93.8,411.82,8417.0,72.7,27.36
2026-01-06 06:00:00,UAV-02,181.09,2.833,56.7,2417.6,13,713.9,181.1,56.7,97.2,411.84,8455.0,76.1,27.86
2026-01-06 07:00:00,UAV-02,176.51,2.81,54.3,2378.1,17,701.6,176.5,54.3,94.2,411.85,8232.0,73.0,27.38
2026-01-06 08:00:00,UAV-02,176.82,2.806,54.35,2379.4,15,702.4,176.8,54.35,94.4,411.87,8558.0,73.2,27.4
2026-01-06 09:00:00,UAV-02,175.37,2.92,53.52,2365.9,14,698.4,175.4,53.52,93.4,411.88,8604.0,72.2,27.23
2026-01-06 10:00:00,UAV-02,176.69,2.849,54.07,2375.6,15,701.9,176.7,54.07,94.2,411.9,8386.0,73.0,27.35
2026-01-06 11:00:00,UAV-02,183.45,3.004,57.34,2430.6,13,719.8,183.4,57.34,98.7,411.91,8211.0,77.4,28.01
2026-01-06 12:00:00,UAV-02,178.33,2.774,54.68,2386.7,14,706.1,178.3,54.68,95.3,411.93,8473.0,74.0,27.48
2026-01-06 13:00:00,UAV-02,178.61,2.773,54.71,2387.7,15,706.8,178.6,54.71,95.5,411.94,8636.0,74.1,27.49
2026-01-06 14:00:00,UAV-02,179.36,2.74,54.98,2392.6,13,708.7,179.4,54.98,96.0,411.95,8414.0,74.6,27.54
2026-01-06 15:00:00,UAV-02,176.73,2.932,53.56,2369.3,12,701.6,176.7,53.56,94.2,411.97,8423.0,72.7,27.26
2026-01-06 16:00:00,UAV-02,180.62,2.83,55.4,2400.4,16,711.9,180.6,55.4,96.8,411.98,8418.0,75.3,27.63
2026-01-06 17:00:00,UAV-02,175.29,3.062,52.63,2354.7,14,697.7,175.3,52.63,93.2,412.0,8536.0,71.7,27.08
2026-01-06 18:00:00,UAV-02,182.14,2.937,55.95,2410.5,15,715.8,182.1,55.95,97.8,412.01,8527.0,76.2,27.75
2026-01-06 19:00:00,UAV-02,179.26,2.833,54.4,2385.1,15,708.1,179.3,54.4,95.8,412.03,8434.0,74.2,27.44
2026-01-06 20:00:00,UAV-02,178.81,2.88,54.07,2380.0,15,706.8,178.8,54.07,95.5,412.04,8447.0,73.9,27.38
2026-01-06 21:00:00,UAV-02,177.42,2.989,53.27,2367.2,14,703.1,177.4,53.27,94.6,412.06,8478.0,72.9,27.22
2026-01-06 22:00:00,UAV-02,181.31,2.893,55.11,2398.3,13,713.4,181.3,55.11,97.2,412.07,8561.0,75.4,27.6
2026-01-06 23:00:00,UAV-02,179.94,2.855,54.32,2385.5,14,709.6,179.9,54.32,96.3,412.09,8463.0,74.5,27.44
2026-01-07 00:00:00,UAV-02,177.18,3.057,52.83,2361.2,14,702.2,177.2,52.83,94.4,412.1,8661.0,72.6,27.15
2026-01-07 01:00:00,UAV-02,179.07,2.948,53.67,2375.6,16,707.2,179.1,53.67,95.7,412.11,8419.0,73.8,27.32
2026-01-07 02:00:00,UAV-02,178.49,3.004,53.28,2369.5,12,705.5,178.5,53.28,95.3,412.13,8637.0,73.3,27.24
2026-01-07 03:00:00,UAV-02,178.56,3.016,53.2,2368.7,16,705.7,178.6,53.2,95.3,412.14,8259.0,73.3,27.23
2026-01-07 04:00:00,UAV-02,184.03,3.092,55.84,2413.1,15,720.2,184.0,55.84,98.9,412.16,8578.0,76.9,27.76
2026-01-07 05:00:00,UAV-02,186.3,3.246,56.86,2430.6,16,726.2,186.3,56.86,100.4,412.17,8538.0,78.4,27.97
2026-01-07 06:00:00,UAV-02,179.54,3.002,53.38,2373.0,13,708.1,179.5,53.38,95.9,412.19,8627.0,73.8,27.28
2026-01-07 07:00:00,UAV-02,181.6,2.938,54.3,2388.8,16,713.5,181.6,54.3,97.3,412.2,8543.0,75.2,27.46
2026-01-07 08:00:00,UAV-02,179.45,3.043,53.12,2369.5,15,707.7,179.4,53.12,95.8,412.22,8373.0,73.7,27.23
2026-01-07 09:00:00,UAV-02,181.21,2.942,53.89,2382.9,16,712.3,181.2,53.89,97.0,412.23,8512.0,74.8,27.39
2026-01-07 10:00:00,UAV-02,178.95,3.11,52.66,2362.7,12,706.2,178.9,52.66,95.5,412.25,8485.0,73.2,27.14
2026-01-07 11:00:00,UAV-02,184.75,3.159,55.45,2409.7,14,721.6,184.7,55.45,99.3,412.26,8441.0,77.0,27.71
2026-01-07 12:00:00,UAV-02,176.79,3.288,51.37,2342.1,15,700.3,176.8,51.37,94.0,412.27,8389.0,71.7,26.89
2026-01-07 13:00:00,UAV-02,178.78,3.173,52.25,2357.3,11,705.5,178.8,52.25,95.3,412.29,8455.0,73.0,27.07
2026-01-07 14:00:00,UAV-02,183.44,3.081,54.48,2394.9,11,717.9,183.4,54.48,98.4,412.3,8429.0,76.0,27.52
2026-01-07 15:00:00,UAV-02,178.58,3.22,51.94,2353.1,15,704.9,178.6,51.94,95.2,412.32,8694.0,72.7,27.02
2026-01-07 16:00:00,UAV-02,181.13,3.068,53.11,2373.0,13,711.6,181.1,53.11,96.8,412.33,8526.0,74.4,27.26
2026-01-07 17:00:00,UAV-02,182.07,3.022,53.48,2379.5,15,714.0,182.1,53.48,97.5,412.35,8499.0,74.9,27.33
2026-01-07 18:00:00,UAV-02,176.72,3.396,50.7,2333.6,13,699.7,176.7,50.7,93.9,412.36,8482.0,71.3,26.78
2026-01-07 19:00:00,UAV-02,183.15,3.075,53.8,2385.8,11,716.7,183.1,53.8,98.2,412.38,8577.0,75.6,27.4
2026-01-07 20:00:00,UAV-02,181.08,3.139,52.66,2367.3,15,711.2,181.1,52.66,96.8,412.39,8611.0,74.1,27.18
2026-01-07 21:00:00,UAV-02,186.85,3.328,55.44,2414.0,12,726.5,186.8,55.44,100.6,412.41,8483.0,77.9,27.74
2026-01-07 22:00:00,UAV-02,185.26,3.225,54.54,2399.5,11,722.2,185.3,54.54,99.5,412.42,8336.0,76.8,27.56
2026-01-07 23:00:00,UAV-02,181.79,3.144,52.7,2369.2,13,712.8,181.8,52.7,97.2,412.44,8291.0,74.4,27.2
2026-01-01 00:00:00,UAV-03,164.94,4.1,61.97,2449.5,20,745.4,164.9,61.97,88.0,980.0,8607.0,72.0,28.49
2026-01-01 01:00:00,UAV-03,166.43,1.502,62.49,2459.1,18,683.7,166.4,62.49,88.9,980.01,8470.0,72.8,28.61
2026-01-01 02:00:00,UAV-03,170.71,1.793,64.4,2492.0,18,694.9,170.7,64.4,91.8,980.03,8496.0,75.6,29.0
2026-01-01 03:00:00,UAV-03,161.31,1.755,59.48,2410.8,21,669.7,161.3,59.48,85.5,980.04,8356.0,69.2,28.02
2026-01-01 04:00:00,UAV-03,166.59,1.53,61.89,2452.0,22,683.6,166.6,61.89,89.0,980.06,8318.0,72.6,28.51
2026-01-01 05:00:00,UAV-03,165.06,1.578,60.9,2436.4,20,679.4,165.1,60.9,87.9,980.07,8419.0,71.5,28.32
2026-01-01 06:00:00,UAV-03,167.22,1.584,61.76,2451.7,19,685.0,167.2,61.76,89.3,980.09,8577.0,72.8,28.49
2026-01-01 07:00:00,UAV-03,170.15,1.786,63.0,2473.3,22,692.7,170.1,63.0,91.3,980.1,8663.0,74.7,28.75
2026-01-01 08:00:00,UAV-03,162.23,1.876,58.81,2404.4,20,671.4,162.2,58.81,86.0,980.12,8484.0,69.3,27.92
2026-01-01 09:00:00,UAV-03,169.78,1.774,62.37,2464.6,21,691.4,169.8,62.37,91.0,980.13,8457.0,74.2,28.64
2026-01-01 10:00:00,UAV-03,171.61,1.901,63.05,2477.0,21,696.1,171.6,63.05,92.2,980.15,8580.0,75.3,28.78
2026-01-01 11:00:00,UAV-03,170.69,1.846,62.37,2466.5,18,693.5,170.7,62.37,91.5,980.16,8541.0,74.6,28.65
2026-01-01 12:00:00,UAV-03,165.71,1.79,59.65,2422.2,18,680.1,165.7,59.65,88.2,980.17,8445.0,71.1,28.12
2026-01-01 13:00:00,UAV-03,171.54,1.915,62.34,2468.0,18,695.5,171.5,62.34,92.0,980.19,8442.0,74.9,28.66
2026-01-01 14:00:00,UAV-03,174.27,2.103,63.48,2488.0,21,702.6,174.3,63.48,93.8,980.2,8446.0,76.6,28.9
2026-01-01 15:00:00,UAV-03,169.69,1.804,60.97,2447.0,20,690.2,169.7,60.97,90.7,980.22,8415.0,73.5,28.4
2026-01-01 16:00:00,UAV-03,167.18,1.837,59.49,2423.2,20,683.4,167.2,59.49,89.0,980.23,8389.0,71.7,28.11
2026-01-01 17:00:00,UAV-03,166.97,1.888,59.16,2418.7,17,682.7,167.0,59.16,88.9,980.25,8540.0,71.4,28.05
2026-01-01 18:00:00,UAV-03,177.57,2.347,64.23,2504.2,20,710.8,177.6,64.23,95.9,980.26,8415.0,78.4,29.07
2026-01-01 19:00:00,UAV-03,168.95,1.829,59.69,2429.5,20,687.6,168.9,59.69,90.1,980.28,8587.0,72.5,28.17
2026-01-01 20:00:00,UAV-03,173.35,2.078,61.67,2463.5,17,699.2,173.4,61.67,93.1,980.29,8539.0,75.3,28.58
2026-01-01 21:00:00,UAV-03,171.31,1.948,60.43,2443.6,20,693.6,171.3,60.43,91.7,980.31,8570.0,73.9,28.33
2026-01-01 22:00:00,UAV-03,171.26,1.951,60.18,2440.4,16,693.4,171.3,60.18,91.6,980.32,8627.0,73.7,28.29
2026-01-01 23:00:00,UAV-03,165.78,2.186,57.21,2391.9,19,678.6,165.8,57.21,87.9,980.34,8358.0,70.0,27.71
2026-01-02 00:00:00,UAV-03,175.24,2.228,61.72,2467.9,17,703.7,175.2,61.72,94.2,980.35,8398.0,76.2,28.61
2026-01-02 01:00:00,UAV-03,175.84,2.274,61.79,2470.1,16,705.1,175.8,61.79,94.6,980.36,8620.0,76.4,28.64
2026-01-02 02:00:00,UAV-03,170.32,1.993,58.81,2421.3,17,690.2,170.3,58.81,90.9,980.38,8510.0,72.7,28.05
2026-01-02 03:00:00,UAV-03,171.05,1.98,58.95,2424.6,17,692.0,171.0,58.95,91.3,980.39,8693.0,73.0,28.08
2026-01-02 04:00:00,UAV-03,172.15,2.047,59.27,2431.0,16,694.8,172.2,59.27,92.1,980.41,8391.0,73.7,28.15
2026-01-02 05:00:00,UAV-03,171.43,2.028,58.69,2422.1,19,692.7,171.4,58.69,91.6,980.42,8593.0,73.1,28.04
2026-01-02 06:00:00,UAV-03,175.15,4.199,60.32,2450.4,17,752.5,175.2,60.32,94.0,980.44,8428.0,75.4,28.38
2026-01-02 07:00:00,UAV-03,172.72,2.103,58.88,2427.3,18,695.9,172.7,58.88,92.4,980.45,8686.0,73.7,28.1
2026-01-02 08:00:00,UAV-03,173.06,2.132,58.82,2427.3,15,696.6,173.1,58.82,92.6,980.47,8330.0,73.8,28.09
2026-01-02 09:00:00,UAV-03,172.6,2.107,58.37,2420.7,15,695.3,172.6,58.37,92.2,980.48,8474.0,73.4,28.01
2026-01-02 10:00:00,UAV-03,175.39,2.299,59.54,2441.1,15,702.5,175.4,59.54,94.1,980.5,8824.0,75.1,28.25
2026-01-02 11:00:00,UAV-03,174.6,2.252,58.92,2431.7,15,700.3,174.6,58.92,93.5,980.51,8382.0,74.5,28.13
2026-01-02 12:00:00,UAV-03,169.49,2.412,56.14,2386.3,18,686.5,169.5,56.14,90.1,980.52,8475.0,71.0,27.58
2026-01-02 13:00:00,UAV-03,174.67,2.269,58.51,2426.7,15,700.2,174.7,58.51,93.5,980.54,8546.0,74.3,28.06
2026-01-02 14:00:00,UAV-03,169.78,2.465,55.84,2383.2,19,687.0,169.8,55.84,90.2,980.55,8507.0,71.0,27.54
2026-01-02 15:00:00,UAV-03,170.08,2.482,55.76,2382.8,16,687.6,170.1,55.76,90.4,980.57,8441.0,71.0,27.53
2026-01-02 16:00:00,UAV-03,170.06,2.519,55.53,2379.9,19,687.4,170.1,55.53,90.4,980.58,8304.0,70.9,27.49
2026-01-02 17:00:00,UAV-03,180.36,2.673,60.45,2462.8,18,714.7,180.4,60.45,97.2,980.6,8320.0,77.7,28.48
2026-01-02 18:00:00,UAV-03,177.3,2.475,58.69,2434.6,18,706.4,177.3,58.69,95.1,980.61,8474.0,75.5,28.14
2026-01-02 19:00:00,UAV-03,173.77,2.381,56.71,2402.4,14,696.9,173.8,56.71,92.8,980.63,8361.0,73.1,27.75
2026-01-02 20:00:00,UAV-03,176.02,2.402,57.61,2418.3,15,702.7,176.0,57.61,94.2,980.64,8537.0,74.5,27.93
2026-01-02 21:00:00,UAV-03,176.85,2.463,57.79,2422.4,16,704.8,176.8,57.79,94.8,980.66,8569.0,74.9,27.98
2026-01-02 22:00:00,UAV-03,177.34,2.502,57.81,2423.7,17,705.9,177.3,57.81,95.1,980.67,8569.0,75.1,27.99
2026-01-02 23:00:00,UAV-03,176.95,2.482,57.39,2417.6,15,704.7,176.9,57.39,94.8,980.69,8431.0,74.7,27.91
2026-01-03 00:00:00,UAV-03,175.08,2.477,56.23,2399.2,18,699.6,175.1,56.23,93.5,980.7,8590.0,73.4,27.69
2026-01-03 01:00:00,UAV-03,184.0,2.964,60.47,2470.7,18,723.2,184.0,60.47,99.4,980.71,8365.0,79.2,28.54
2026-01-03 02:00:00,UAV-03,180.09,2.709,58.29,2435.3,15,712.6,180.1,58.29,96.8,980.73,8618.0,76.5,28.11
2026-01-03 03:00:00,UAV-03,178.49,2.609,57.26,2419.2,16,708.2,178.5,57.26,95.7,980.74,8414.0,75.3,27.91
2026-01-03 04:00:00,UAV-03,185.33,3.071,60.46,2473.4,15,726.3,185.3,60.46,100.2,980.76,8585.0,79.8,28.56
2026-01-03 05:00:00,UAV-03,181.47,2.82,58.3,2438.4,17,715.9,181.5,58.3,97.6,980.77,8691.0,77.1,28.14
2026-01-03 06:00:00,UAV-03,177.23,2.552,55.96,2400.3,13,704.4,177.2,55.96,94.8,980.79,8356.0,74.1,27.67
